id_provincia,id_partidos,año,Votos
3,9,2024,101
4,9,2024,18
5,9,2024,10
6,9,2024,1096
7,9,2024,61
8,9,2024,588
9,9,2024,29
10,9,2024,796
11,9,2024,57
12,9,2024,34
13,9,2024,36
14,9,2024,45
15,9,2024,44
16,9,2024,7
17,9,2024,163
18,9,2024,34
19,9,2024,25
20,9,2024,33
21,9,2024,37
22,9,2024,11
23,9,2024,17
24,9,2024,18
25,9,2024,68
26,9,2024,20
27,9,2024,9
28,9,2024,1113
29,9,2024,76
30,9,2024,54
31,9,2024,35
32,9,2024,16
33,9,2024,36
34,9,2024,9
35,9,2024,61
36,9,2024,38
37,9,2024,32
38,9,2024,50
39,9,2024,33
40,9,2024,7
41,9,2024,148
42,9,2024,5
43,9,2024,135
44,9,2024,3
45,9,2024,71
46,9,2024,134
47,9,2024,17
48,9,2024,43
49,9,2024,5
50,9,2024,40
51,9,2024,2
52,9,2024,0
1,9,2024,32
2,9,2024,25
3,9,2024,162
4,9,2024,42
5,9,2024,19
6,9,2024,33
7,9,2024,88
8,9,2024,1027
9,9,2024,51
10,9,2024,33
11,9,2024,150
12,9,2024,50
13,9,2024,44
14,9,2024,46
15,9,2024,74
16,9,2024,13
17,9,2024,117
18,9,2024,69
19,9,2024,28
20,9,2024,91
21,9,2024,30
22,9,2024,30
23,9,2024,65
24,9,2024,36
25,9,2024,30
26,9,2024,38
27,9,2024,16
28,9,2024,828
29,9,2024,93
30,9,2024,153
31,9,2024,83
32,9,2024,19
33,9,2024,144
34,9,2024,16
35,9,2024,105
36,9,2024,64
37,9,2024,25
38,9,2024,111
39,9,2024,86
40,9,2024,21
41,9,2024,154
42,9,2024,9
43,9,2024,45
44,9,2024,20
45,9,2024,52
46,9,2024,229
47,9,2024,46
48,9,2024,62
49,9,2024,11
50,9,2024,239
51,9,2024,3
52,9,2024,9
1,9,2024,20
2,9,2024,8
3,9,2024,69
4,9,2024,20
5,9,2024,11
6,9,2024,725
7,9,2024,41
8,9,2024,209
9,9,2024,17
10,9,2024,591
11,9,2024,49
12,9,2024,24
13,9,2024,21
14,9,2024,15
15,9,2024,24
16,9,2024,2
17,9,2024,21
18,9,2024,16
19,9,2024,19
20,9,2024,33
21,9,2024,21
22,9,2024,15
23,9,2024,14
24,9,2024,16
25,9,2024,14
26,9,2024,8
27,9,2024,8
28,9,2024,702
29,9,2024,53
30,9,2024,45
31,9,2024,28
32,9,2024,13
33,9,2024,28
34,9,2024,7
35,9,2024,39
36,9,2024,28
37,9,2024,29
38,9,2024,34
39,9,2024,28
40,9,2024,15
41,9,2024,105
42,9,2024,8
43,9,2024,30
44,9,2024,4
45,9,2024,51
46,9,2024,103
47,9,2024,29
48,9,2024,35
49,9,2024,7
50,9,2024,35
51,9,2024,4
52,9,2024,0
1,1,2019,35649
2,1,2019,80806
3,1,2019,258775
4,1,2019,101537
5,1,2019,27997
6,1,2019,175175
7,1,2019,123196
8,1,2019,616789
9,1,2019,66402
10,1,2019,102569
11,1,2019,198398
12,1,2019,94421
13,1,2019,112808
14,1,2019,159043
15,1,2019,200603
16,1,2019,49051
17,1,2019,49400
18,1,2019,178251
19,1,2019,45536
20,1,2019,66702
21,1,2019,108350
22,1,2019,42672
23,1,2019,159505
24,1,2019,99019
25,1,2019,28881
26,1,2019,60105
27,1,2019,64650
28,1,2019,1039992
29,1,2019,244494
30,1,2019,205698
31,1,2019,94963
32,1,2019,61401
33,1,2019,200760
34,1,2019,34022
35,1,2019,145386
36,1,2019,182511
37,1,2019,60655
38,1,2019,141380
39,1,2019,117220
40,1,2019,27869
41,1,2019,396286
42,1,2019,18324
43,1,2019,71183
44,1,2019,26999
45,1,2019,145699
46,1,2019,409246
47,1,2019,101291
48,1,2019,110087
49,1,2019,37364
50,1,2019,169968
51,1,2019,11008
52,1,2019,7466
1,0,2019,20112
2,0,2019,55519
3,0,2019,188947
4,0,2019,87852
5,0,2019,35168
6,0,2019,90863
7,0,2019,88838
8,0,2019,139058
9,0,2019,51971
10,0,2019,64467
11,0,2019,100517
12,0,2019,67458
13,0,2019,75121
14,0,2019,95290
15,0,2019,169107
16,0,2019,36669
17,0,2019,10573
18,0,2019,102218
19,0,2019,30150
20,0,2019,15805
21,0,2019,51997
22,0,2019,25336
23,0,2019,81975
24,0,2019,68786
25,0,2019,9775
26,0,2019,50012
27,0,2019,65815
28,0,2019,713272
29,0,2019,168387
30,0,2019,196729
31,0,2019,63637
32,0,2019,63790
33,0,2019,99005
34,0,2019,31978
35,0,2019,70693
36,0,2019,134064
37,0,2019,64947
38,0,2019,71102
39,0,2019,84608
40,0,2019,26324
41,0,2019,160540
42,0,2019,13741
43,0,2019,19220
44,0,2019,19117
45,0,2019,98679
46,0,2019,265971
47,0,2019,81736
48,0,2019,36188
49,0,2019,32786
50,0,2019,99332
51,0,2019,8930
52,0,2019,9820
1,9,2019,6001
2,9,2019,28003
3,9,2019,116317
4,9,2019,34897
5,9,2019,15195
6,9,2019,42827
7,9,2019,49670
8,9,2019,231916
9,9,2019,30926
10,9,2019,25029
11,9,2019,76043
12,9,2019,35067
13,9,2019,31412
14,9,2019,50584
15,9,2019,40950
16,9,2019,10700
17,9,2019,20416
18,9,2019,59562
19,9,2019,18495
20,9,2019,8386
21,9,2019,26886
22,9,2019,16792
23,9,2019,40996
24,9,2019,33578
25,9,2019,11442
26,9,2019,21287
27,9,2019,9728
28,9,2019,586867
29,9,2019,91867
30,9,2019,90389
31,9,2019,25135
32,9,2019,12550
33,9,2019,70662
34,9,2019,12480
35,9,2019,37401
36,9,2019,33572
37,9,2019,29078
38,9,2019,30493
39,9,2019,43585
40,9,2019,13339
41,9,2019,114918
42,9,2019,6241
43,9,2019,34351
44,9,2019,10965
45,9,2019,42115
46,9,2019,178237
47,9,2019,48532
48,9,2019,15907
49,9,2019,13897
50,9,2019,86777
51,9,2019,2527
52,9,2019,2681
1,6,2019,18934
2,6,2019,16837
3,6,2019,71234
4,6,2019,19043
5,6,2019,6108
6,6,2019,24449
7,6,2019,44092
8,6,2019,246799
9,6,2019,17765
10,6,2019,16192
11,6,2019,74169
12,6,2019,24432
13,6,2019,18047
14,6,2019,51382
15,6,2019,48193
16,6,2019,7645
17,6,2019,15173
18,6,2019,48080
19,6,2019,12330
20,6,2019,37324
21,6,2019,21797
22,6,2019,10923
23,6,2019,29432
24,6,2019,22333
25,6,2019,7832
26,6,2019,13487
27,6,2019,10863
28,6,2019,410598
29,6,2019,75636
30,6,2019,51088
31,6,2019,39636
32,6,2019,9444
33,6,2019,76501
34,6,2019,7007
35,6,2019,47746
36,6,2019,49234
37,6,2019,11980
38,6,2019,45390
39,6,2019,26636
40,6,2019,7111
41,6,2019,121743
42,6,2019,3478
43,6,2019,21643
44,6,2019,5917
45,6,2019,26268
46,6,2019,128058
47,6,2019,25606
48,6,2019,67467
49,6,2019,7055
50,6,2019,51528
51,6,2019,1108
52,6,2019,950
1,2,2019,3343
2,2,2019,15221
3,2,2019,55152
4,2,2019,32089
5,2,2019,7615
6,2,2019,20584
7,2,2019,32130
8,2,2019,51071
9,2,2019,13187
10,2,2019,13457
11,2,2019,38805
12,2,2019,19888
13,2,2019,18217
14,2,2019,25902
15,2,2019,16216
16,2,2019,7937
17,2,2019,5334
18,2,2019,36787
19,2,2019,13762
20,2,2019,3180
21,2,2019,14882
22,2,2019,7504
23,2,2019,21943
24,2,2019,16251
25,2,2019,3067
26,2,2019,8359
27,2,2019,4963
28,2,2019,317659
29,2,2019,52302
30,2,2019,71578
31,2,2019,14260
32,2,2019,4573
33,2,2019,38641
34,2,2019,6443
35,2,2019,15987
36,2,2019,11683
37,2,2019,12371
38,2,2019,13618
39,2,2019,21297
40,2,2019,6027
41,2,2019,65291
42,2,2019,3075
43,2,2019,9324
44,2,2019,5015
45,2,2019,32859
46,2,2019,92093
47,2,2019,25077
48,2,2019,7112
49,2,2019,6700
50,2,2019,39771
51,2,2019,6748
52,2,2019,3368
1,9,2019,28836
2,9,2019,140
3,9,2019,2923
4,9,2019,190
5,9,2019,80
6,9,2019,198
7,9,2019,20630
8,9,2019,519554
9,9,2019,451
10,9,2019,145
11,9,2019,423
12,9,2019,2792
13,9,2019,131
14,9,2019,230
15,9,2019,76259
16,9,2019,79
17,9,2019,72040
18,9,2019,347
19,9,2019,175
20,9,2019,109252
21,9,2019,157
22,9,2019,449
23,9,2019,179
24,9,2019,283
25,9,2019,53508
26,9,2019,329
27,9,2019,19152
28,9,2019,5555
29,9,2019,553
30,9,2019,485
31,9,2019,54308
32,9,2019,16341
33,9,2019,1886
34,9,2019,92
35,9,2019,1330
36,9,2019,59917
37,9,2019,156
38,9,2019,1129
39,9,2019,630
40,9,2019,90
41,9,2019,749
42,9,2019,58
43,9,2019,87908
44,9,2019,174
45,9,2019,238
46,9,2019,6644
47,9,2019,305
48,9,2019,108453
49,9,2019,80
50,9,2019,1178
51,9,2019,26
52,9,2019,12
1,9,2019,794
2,9,2019,121
3,9,2019,1711
4,9,2019,188
5,9,2019,56
6,9,2019,222
7,9,2019,10672
8,9,2019,654777
9,9,2019,139
10,9,2019,88
11,9,2019,495
12,9,2019,1684
13,9,2019,102
14,9,2019,222
15,9,2019,841
16,9,2019,86
17,9,2019,150197
18,9,2019,270
19,9,2019,83
20,9,2019,2183
21,9,2019,103
22,9,2019,468
23,9,2019,109
24,9,2019,199
25,9,2019,81632
26,9,2019,167
27,9,2019,237
28,9,2019,2780
29,9,2019,394
30,9,2019,386
31,9,2019,1331
32,9,2019,236
33,9,2019,567
34,9,2019,38
35,9,2019,992
36,9,2019,643
37,9,2019,136
38,9,2019,820
39,9,2019,254
40,9,2019,52
41,9,2019,511
42,9,2019,32
43,9,2019,99528
44,9,2019,131
45,9,2019,172
46,9,2019,3479
47,9,2019,166
48,9,2019,2070
49,9,2019,47
50,9,2019,528
51,9,2019,16
52,9,2019,30
1,8,2019,40808
2,8,2019,58
3,8,2019,460
4,8,2019,70
5,8,2019,36
6,8,2019,417
7,8,2019,16117
8,8,2019,3468
9,8,2019,597
10,8,2019,353
11,8,2019,483
12,8,2019,254
13,8,2019,72
14,8,2019,540
15,8,2019,2785
16,8,2019,27
17,8,2019,177
18,8,2019,405
19,8,2019,47
20,8,2019,112459
21,8,2019,187
22,8,2019,34
23,8,2019,75
24,8,2019,78
25,8,2019,150
26,8,2019,194
27,8,2019,1010
28,8,2019,2439
29,8,2019,554
30,8,2019,649
31,8,2019,27146
32,8,2019,798
33,8,2019,325
34,8,2019,35
35,8,2019,67988
36,8,2019,1767
37,8,2019,68
38,8,2019,117630
39,8,2019,773
40,8,2019,34
41,8,2019,623
42,8,2019,24
43,8,2019,196
44,8,2019,35
45,8,2019,587
46,8,2019,1296
47,8,2019,104
48,8,2019,226853
49,8,2019,182
50,8,2019,184
51,8,2019,98
52,8,2019,13
1,12,2019,149
2,12,2019,216
3,12,2019,37199
4,12,2019,153
5,12,2019,54
6,12,2019,176
7,12,2019,12606
8,12,2019,3016
9,12,2019,183
10,12,2019,91
11,12,2019,619
12,12,2019,19627
13,12,2019,118
14,12,2019,277
15,12,2019,6467
16,12,2019,72
17,12,2019,265
18,12,2019,371
19,12,2019,135
20,12,2019,254
21,12,2019,203
22,12,2019,1819
23,12,2019,162
24,12,2019,179
25,12,2019,149
26,12,2019,124
27,12,2019,2127
28,12,2019,4401
29,12,2019,641
30,12,2019,512
31,12,2019,340
32,12,2019,1562
33,12,2019,441
34,12,2019,118
35,12,2019,34935
36,12,2019,5160
37,12,2019,114
38,12,2019,3346
39,12,2019,292
40,12,2019,69
41,12,2019,1073
42,12,2019,29
43,12,2019,445
44,12,2019,1314
45,12,2019,183
46,12,2019,136527
47,12,2019,218
48,12,2019,441
49,12,2019,55
50,12,2019,10088
51,12,2019,1260
52,12,2019,5905
1,13,2019,1626
2,13,2019,2288
3,13,2019,11790
4,13,2019,3377
5,13,2019,759
6,13,2019,2640
7,13,2019,6795
8,13,2019,38410
9,13,2019,1935
10,13,2019,1771
11,13,2019,9342
12,13,2019,3315
13,13,2019,2411
14,13,2019,4315
15,13,2019,7020
16,13,2019,879
17,13,2019,3836
18,13,2019,5600
19,13,2019,1779
20,13,2019,2635
21,13,2019,3066
22,13,2019,1089
23,13,2019,3436
24,13,2019,2528
25,13,2019,1543
26,13,2019,1345
27,13,2019,1639
28,13,2019,50146
29,13,2019,12214
30,13,2019,9079
31,13,2019,3507
32,13,2019,1825
33,13,2019,5977
34,13,2019,717
35,13,2019,6865
36,13,2019,7349
37,13,2019,1213
38,13,2019,7959
39,13,2019,4255
40,13,2019,751
41,13,2019,13222
42,13,2019,298
43,13,2019,4988
44,13,2019,540
45,13,2019,3602
46,13,2019,19088
47,13,2019,2581
48,13,2019,5025
49,13,2019,700
50,13,2019,5094
51,13,2019,313
52,13,2019,330
1,9,2019,666
2,9,2019,497
3,9,2019,2923
4,9,2019,540
5,9,2019,204
6,9,2019,509
7,9,2019,1821
8,9,2019,9495
9,9,2019,751
10,9,2019,365
11,9,2019,1508
12,9,2019,755
13,9,2019,422
14,9,2019,733
15,9,2019,1758
16,9,2019,170
17,9,2019,798
18,9,2019,1312
19,9,2019,317
20,9,2019,1070
21,9,2019,449
22,9,2019,399
23,9,2019,506
24,9,2019,642
25,9,2019,385
26,9,2019,668
27,9,2019,503
28,9,2019,9429
29,9,2019,1822
30,9,2019,1703
31,9,2019,1939
32,9,2019,540
33,9,2019,1231
34,9,2019,204
35,9,2019,1644
36,9,2019,1221
37,9,2019,499
38,9,2019,1674
39,9,2019,949
40,9,2019,463
41,9,2019,1908
42,9,2019,111
43,9,2019,918
44,9,2019,131
45,9,2019,562
46,9,2019,3669
47,9,2019,653
48,9,2019,1540
49,9,2019,279
50,9,2019,1299
51,9,2019,141
52,9,2019,281
1,9,2019,438
2,9,2019,493
3,9,2019,2916
4,9,2019,326
5,9,2019,167
6,9,2019,539
7,9,2019,956
8,9,2019,5628
9,9,2019,444
10,9,2019,320
11,9,2019,1966
12,9,2019,381
13,9,2019,778
14,9,2019,505
15,9,2019,1727
16,9,2019,93
17,9,2019,434
18,9,2019,1210
19,9,2019,334
20,9,2019,610
21,9,2019,426
22,9,2019,345
23,9,2019,464
24,9,2019,355
25,9,2019,227
26,9,2019,331
27,9,2019,394
28,9,2019,6255
29,9,2019,1281
30,9,2019,1441
31,9,2019,1079
32,9,2019,545
33,9,2019,1505
34,9,2019,138
35,9,2019,1749
36,9,2019,1294
37,9,2019,354
38,9,2019,1442
39,9,2019,796
40,9,2019,102
41,9,2019,1643
42,9,2019,85
43,9,2019,712
44,9,2019,102
45,9,2019,509
46,9,2019,2414
47,9,2019,478
48,9,2019,1007
49,9,2019,375
50,9,2019,1110
51,9,2019,50
52,9,2019,330
1,9,2019,128
2,9,2019,299
3,9,2019,1366
4,9,2019,642
5,9,2019,145
6,9,2019,424
7,9,2019,852
8,9,2019,2253
9,9,2019,261
10,9,2019,345
11,9,2019,1089
12,9,2019,387
13,9,2019,365
14,9,2019,527
15,9,2019,713
16,9,2019,128
17,9,2019,226
18,9,2019,761
19,9,2019,187
20,9,2019,166
21,9,2019,428
22,9,2019,182
23,9,2019,496
24,9,2019,282
25,9,2019,119
26,9,2019,249
27,9,2019,140
28,9,2019,6645
29,9,2019,1044
30,9,2019,1333
31,9,2019,403
32,9,2019,154
33,9,2019,1273
34,9,2019,130
35,9,2019,678
36,9,2019,545
37,9,2019,230
38,9,2019,468
39,9,2019,449
40,9,2019,130
41,9,2019,1525
42,9,2019,49
43,9,2019,281
44,9,2019,86
45,9,2019,417
46,9,2019,1483
47,9,2019,405
48,9,2019,388
49,9,2019,144
50,9,2019,683
51,9,2019,54
52,9,2019,26
1,9,2019,478
2,9,2019,227
3,9,2019,900
4,9,2019,320
5,9,2019,116
6,9,2019,477
7,9,2019,691
8,9,2019,3596
9,9,2019,487
10,9,2019,352
11,9,2019,722
12,9,2019,323
13,9,2019,324
14,9,2019,463
15,9,2019,853
16,9,2019,136
17,9,2019,387
18,9,2019,522
19,9,2019,127
20,9,2019,390
21,9,2019,284
22,9,2019,230
23,9,2019,367
24,9,2019,284
25,9,2019,230
26,9,2019,252
27,9,2019,247
28,9,2019,4079
29,9,2019,761
30,9,2019,746
31,9,2019,901
32,9,2019,229
33,9,2019,615
34,9,2019,117
35,9,2019,751
36,9,2019,624
37,9,2019,202
38,9,2019,658
39,9,2019,425
40,9,2019,101
41,9,2019,894
42,9,2019,70
43,9,2019,398
44,9,2019,112
45,9,2019,304
46,9,2019,1384
47,9,2019,284
48,9,2019,680
49,9,2019,118
50,9,2019,555
51,9,2019,16
52,9,2019,34
1,9,2019,211
2,9,2019,249
3,9,2019,1037
4,9,2019,292
5,9,2019,125
6,9,2019,446
7,9,2019,410
8,9,2019,3704
9,9,2019,320
10,9,2019,405
11,9,2019,1035
12,9,2019,278
13,9,2019,199
14,9,2019,960
15,9,2019,826
16,9,2019,87
17,9,2019,384
18,9,2019,818
19,9,2019,127
20,9,2019,382
21,9,2019,245
22,9,2019,184
23,9,2019,519
24,9,2019,311
25,9,2019,261
26,9,2019,261
27,9,2019,274
28,9,2019,2825
29,9,2019,1037
30,9,2019,761
31,9,2019,465
32,9,2019,208
33,9,2019,906
34,9,2019,90
35,9,2019,663
36,9,2019,652
37,9,2019,143
38,9,2019,534
39,9,2019,650
40,9,2019,88
41,9,2019,1277
42,9,2019,69
43,9,2019,445
44,9,2019,89
45,9,2019,380
46,9,2019,1252
47,9,2019,339
48,9,2019,588
49,9,2019,104
50,9,2019,599
51,9,2019,30
52,9,2019,27
1,9,2019,97
2,9,2019,118
3,9,2019,907
4,9,2019,170
5,9,2019,215
6,9,2019,447
7,9,2019,922
8,9,2019,1323
9,9,2019,176
10,9,2019,497
11,9,2019,421
12,9,2019,161
13,9,2019,125
14,9,2019,263
15,9,2019,594
16,9,2019,56
17,9,2019,99
18,9,2019,453
19,9,2019,116
20,9,2019,137
21,9,2019,179
22,9,2019,84
23,9,2019,333
24,9,2019,428
25,9,2019,46
26,9,2019,116
27,9,2019,149
28,9,2019,7320
29,9,2019,548
30,9,2019,366
31,9,2019,234
32,9,2019,120
33,9,2019,1867
34,9,2019,62
35,9,2019,371
36,9,2019,428
37,9,2019,133
38,9,2019,297
39,9,2019,276
40,9,2019,112
41,9,2019,2155
42,9,2019,36
43,9,2019,146
44,9,2019,60
45,9,2019,359
46,9,2019,911
47,9,2019,244
48,9,2019,245
49,9,2019,71
50,9,2019,361
51,9,2019,19
52,9,2019,12
1,9,2019,30
2,9,2019,22
3,9,2019,187
4,9,2019,269
5,9,2019,27
6,9,2019,58
7,9,2019,235
8,9,2019,824
9,9,2019,39
10,9,2019,32
11,9,2019,7621
12,9,2019,73
13,9,2019,52
14,9,2019,914
15,9,2019,151
16,9,2019,19
17,9,2019,166
18,9,2019,1294
19,9,2019,41
20,9,2019,67
21,9,2019,1360
22,9,2019,20
23,9,2019,994
24,9,2019,30
25,9,2019,68
26,9,2019,23
27,9,2019,64
28,9,2019,771
29,9,2019,2046
30,9,2019,148
31,9,2019,112
32,9,2019,42
33,9,2019,76
34,9,2019,18
35,9,2019,161
36,9,2019,117
37,9,2019,43
38,9,2019,104
39,9,2019,92
40,9,2019,10
41,9,2019,4904
42,9,2019,13
43,9,2019,135
44,9,2019,12
45,9,2019,59
46,9,2019,181
47,9,2019,33
48,9,2019,70
49,9,2019,27
50,9,2019,68
51,9,2019,13
52,9,2019,8
1,9,2019,252
2,9,2019,186
3,9,2019,305
4,9,2019,176
5,9,2019,82
6,9,2019,500
7,9,2019,314
8,9,2019,2340
9,9,2019,280
10,9,2019,138
11,9,2019,505
12,9,2019,145
13,9,2019,153
14,9,2019,354
15,9,2019,380
16,9,2019,84
17,9,2019,145
18,9,2019,638
19,9,2019,137
20,9,2019,188
21,9,2019,215
22,9,2019,83
23,9,2019,211
24,9,2019,234
25,9,2019,92
26,9,2019,165
27,9,2019,106
28,9,2019,4788
29,9,2019,498
30,9,2019,492
31,9,2019,604
32,9,2019,275
33,9,2019,415
34,9,2019,84
35,9,2019,624
36,9,2019,410
37,9,2019,174
38,9,2019,429
39,9,2019,304
40,9,2019,83
41,9,2019,1187
42,9,2019,41
43,9,2019,338
44,9,2019,75
45,9,2019,258
46,9,2019,971
47,9,2019,238
48,9,2019,494
49,9,2019,81
50,9,2019,392
51,9,2019,41
52,9,2019,23
1,9,2019,178
2,9,2019,166
3,9,2019,489
4,9,2019,168
5,9,2019,87
6,9,2019,321
7,9,2019,332
8,9,2019,2014
9,9,2019,290
10,9,2019,209
11,9,2019,461
12,9,2019,149
13,9,2019,182
14,9,2019,539
15,9,2019,526
16,9,2019,64
17,9,2019,274
18,9,2019,423
19,9,2019,141
20,9,2019,249
21,9,2019,196
22,9,2019,113
23,9,2019,280
24,9,2019,334
25,9,2019,134
26,9,2019,179
27,9,2019,148
28,9,2019,2757
29,9,2019,559
30,9,2019,459
31,9,2019,369
32,9,2019,145
33,9,2019,1071
34,9,2019,86
35,9,2019,315
36,9,2019,500
37,9,2019,155
38,9,2019,262
39,9,2019,499
40,9,2019,86
41,9,2019,749
42,9,2019,75
43,9,2019,284
44,9,2019,51
45,9,2019,231
46,9,2019,587
47,9,2019,269
48,9,2019,356
49,9,2019,95
50,9,2019,412
51,9,2019,14
52,9,2019,14
1,9,2019,132
2,9,2019,105
3,9,2019,427
4,9,2019,124
5,9,2019,62
6,9,2019,141
7,9,2019,379
8,9,2019,3817
9,9,2019,162
10,9,2019,137
11,9,2019,293
12,9,2019,180
13,9,2019,121
14,9,2019,159
15,9,2019,525
16,9,2019,45
17,9,2019,498
18,9,2019,206
19,9,2019,80
20,9,2019,197
21,9,2019,136
22,9,2019,120
23,9,2019,119
24,9,2019,166
25,9,2019,259
26,9,2019,135
27,9,2019,130
28,9,2019,2216
29,9,2019,403
30,9,2019,408
31,9,2019,310
32,9,2019,141
33,9,2019,304
34,9,2019,53
35,9,2019,266
36,9,2019,411
37,9,2019,124
38,9,2019,267
39,9,2019,251
40,9,2019,50
41,9,2019,445
42,9,2019,47
43,9,2019,427
44,9,2019,44
45,9,2019,117
46,9,2019,634
47,9,2019,196
48,9,2019,304
49,9,2019,83
50,9,2019,335
51,9,2019,12
52,9,2019,15
1,9,2019,97
2,9,2019,539
3,9,2019,553
4,9,2019,118
5,9,2019,82
6,9,2019,397
7,9,2019,213
8,9,2019,1693
9,9,2019,131
10,9,2019,199
11,9,2019,374
12,9,2019,312
13,9,2019,191
14,9,2019,140
15,9,2019,383
16,9,2019,160
17,9,2019,144
18,9,2019,909
19,9,2019,60
20,9,2019,614
21,9,2019,298
22,9,2019,56
23,9,2019,123
24,9,2019,101
25,9,2019,58
26,9,2019,60
27,9,2019,37
28,9,2019,1918
29,9,2019,250
30,9,2019,572
31,9,2019,364
32,9,2019,129
33,9,2019,187
34,9,2019,35
35,9,2019,227
36,9,2019,332
37,9,2019,80
38,9,2019,175
39,9,2019,194
40,9,2019,386
41,9,2019,268
42,9,2019,31
43,9,2019,215
44,9,2019,14
45,9,2019,742
46,9,2019,379
47,9,2019,258
48,9,2019,470
49,9,2019,74
50,9,2019,128
51,9,2019,18
52,9,2019,96
1,9,2019,16
2,9,2019,50
3,9,2019,322
4,9,2019,70
5,9,2019,25
6,9,2019,174
7,9,2019,175
8,9,2019,620
9,9,2019,115
10,9,2019,128
11,9,2019,283
12,9,2019,70
13,9,2019,67
14,9,2019,135
15,9,2019,227
16,9,2019,38
17,9,2019,124
18,9,2019,161
19,9,2019,49
20,9,2019,43
21,9,2019,125
22,9,2019,36
23,9,2019,85
24,9,2019,114
25,9,2019,41
26,9,2019,32
27,9,2019,116
28,9,2019,1138
29,9,2019,273
30,9,2019,316
31,9,2019,227
32,9,2019,133
33,9,2019,6053
34,9,2019,37
35,9,2019,400
36,9,2019,174
37,9,2019,123
38,9,2019,214
39,9,2019,133
40,9,2019,36
41,9,2019,330
42,9,2019,21
43,9,2019,102
44,9,2019,10
45,9,2019,130
46,9,2019,292
47,9,2019,104
48,9,2019,118
49,9,2019,81
50,9,2019,240
51,9,2019,10
52,9,2019,11
1,9,2019,79
2,9,2019,55
3,9,2019,378
4,9,2019,148
5,9,2019,48
6,9,2019,200
7,9,2019,207
8,9,2019,1533
9,9,2019,148
10,9,2019,103
11,9,2019,471
12,9,2019,84
13,9,2019,92
14,9,2019,389
15,9,2019,282
16,9,2019,45
17,9,2019,135
18,9,2019,259
19,9,2019,58
20,9,2019,127
21,9,2019,113
22,9,2019,47
23,9,2019,159
24,9,2019,124
25,9,2019,93
26,9,2019,90
27,9,2019,82
28,9,2019,1717
29,9,2019,374
30,9,2019,583
31,9,2019,461
32,9,2019,59
33,9,2019,743
34,9,2019,53
35,9,2019,255
36,9,2019,187
37,9,2019,93
38,9,2019,189
39,9,2019,248
40,9,2019,77
41,9,2019,745
42,9,2019,16
43,9,2019,181
44,9,2019,47
45,9,2019,123
46,9,2019,513
47,9,2019,192
48,9,2019,183
49,9,2019,59
50,9,2019,296
51,9,2019,13
52,9,2019,19
1,9,2019,170
2,9,2019,219
3,9,2019,1799
4,9,2019,60
5,9,2019,29
6,9,2019,127
7,9,2019,528
8,9,2019,711
9,9,2019,126
10,9,2019,312
11,9,2019,235
12,9,2019,59
13,9,2019,78
14,9,2019,99
15,9,2019,239
16,9,2019,20
17,9,2019,135
18,9,2019,123
19,9,2019,94
20,9,2019,192
21,9,2019,65
22,9,2019,28
23,9,2019,104
24,9,2019,124
25,9,2019,34
26,9,2019,30
27,9,2019,61
28,9,2019,849
29,9,2019,375
30,9,2019,499
31,9,2019,331
32,9,2019,71
33,9,2019,166
34,9,2019,29
35,9,2019,540
36,9,2019,175
37,9,2019,257
38,9,2019,290
39,9,2019,236
40,9,2019,26
41,9,2019,469
42,9,2019,21
43,9,2019,107
44,9,2019,21
45,9,2019,159
46,9,2019,1605
47,9,2019,106
48,9,2019,124
49,9,2019,39
50,9,2019,79
51,9,2019,7
52,9,2019,9
1,9,2019,94
2,9,2019,28
3,9,2019,302
4,9,2019,37
5,9,2019,40
6,9,2019,1382
7,9,2019,142
8,9,2019,1003
9,9,2019,55
10,9,2019,2480
11,9,2019,192
12,9,2019,62
13,9,2019,86
14,9,2019,53
15,9,2019,148
16,9,2019,14
17,9,2019,107
18,9,2019,82
19,9,2019,48
20,9,2019,71
21,9,2019,49
22,9,2019,49
23,9,2019,65
24,9,2019,55
25,9,2019,51
26,9,2019,106
27,9,2019,44
28,9,2019,2224
29,9,2019,133
30,9,2019,245
31,9,2019,100
32,9,2019,29
33,9,2019,97
34,9,2019,20
35,9,2019,173
36,9,2019,130
37,9,2019,84
38,9,2019,218
39,9,2019,95
40,9,2019,22
41,9,2019,211
42,9,2019,13
43,9,2019,160
44,9,2019,13
45,9,2019,204
46,9,2019,328
47,9,2019,35
48,9,2019,116
49,9,2019,26
50,9,2019,164
51,9,2019,6
52,9,2019,204
1,9,2019,24
2,9,2019,105
3,9,2019,345
4,9,2019,198
5,9,2019,75
6,9,2019,149
7,9,2019,213
8,9,2019,868
9,9,2019,118
10,9,2019,85
11,9,2019,218
12,9,2019,146
13,9,2019,100
14,9,2019,170
15,9,2019,221
16,9,2019,56
17,9,2019,104
18,9,2019,200
19,9,2019,144
20,9,2019,49
21,9,2019,92
22,9,2019,68
23,9,2019,171
24,9,2019,182
25,9,2019,56
26,9,2019,87
27,9,2019,74
28,9,2019,3029
29,9,2019,311
30,9,2019,362
31,9,2019,119
32,9,2019,71
33,9,2019,252
34,9,2019,49
35,9,2019,224
36,9,2019,149
37,9,2019,87
38,9,2019,179
39,9,2019,195
40,9,2019,52
41,9,2019,413
42,9,2019,32
43,9,2019,151
44,9,2019,60
45,9,2019,301
46,9,2019,537
47,9,2019,208
48,9,2019,159
49,9,2019,51
