TH,Cod.Municipio,AMBITO,Distrito,Sección,Mesa,Censo,Votantes,Nulos,Válidos,Blancos,Votos Cand.,Abstenciones,PSE-PSOE,PP,EB,PH,PCPE-EHAC,CIU,BNG,E.U.,BERDEAK-LV,PLN-LNA,PAS,FEI,URCL,PREPAL,UC,FEA,EH,PADE,UC-CDS,P.P.I.,COFEM-FEMEK,PNV-EA...(E99),UDR,SIEX,C.E.,URAS,AA,U.P.L.,A,TC-PNC,AUN,PREX-CREX,LV-GV,ACV,DM,DN,PAE-I,ES2000
ARABA-ÁLAVA,019,KRIPAN,1,1,U,169,115,0,115,0,115,54,0,24,1,0,0,0,2,0,0,0,0,0,0,0,,0,9,0,0,0,0,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ARABA-ÁLAVA,020,KUARTANGO,1,1,U,343,257,3,254,6,248,86,2,45,6,0,1,0,0,0,3,0,0,0,0,0,,0,49,0,0,0,1,139,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ARABA-ÁLAVA,021,ELBURGO / BURGELU,1,1,U,224,144,2,142,2,140,80,13,31,2,0,0,0,0,0,2,0,0,0,0,0,,0,16,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,022,ELCIEGO,1,1,U,785,665,8,657,12,645,120,214,234,17,0,1,0,1,0,1,0,0,0,0,0,,0,22,0,1,0,2,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,023,ELVILLAR / BILAR,1,1,U,316,259,1,258,7,251,57,14,96,6,0,0,0,0,0,0,0,0,0,0,0,,0,19,0,0,1,1,111,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
ARABA-ÁLAVA,027,IRURAIZ-GAUNA,1,1,U,369,236,1,235,6,229,133,3,85,6,0,0,0,0,0,0,0,0,0,0,0,,0,48,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ARABA-ÁLAVA,028,LABASTIDA / BASTIDA,1,1,U,995,752,10,742,10,732,243,104,298,46,0,2,0,0,0,6,0,0,0,0,0,,0,109,0,0,1,1,156,2,0,0,0,0,0,0,0,3,0,4,0,0,0,0
ARABA-ÁLAVA,030,LAGRÁN,1,1,U,185,148,0,148,1,147,37,15,60,2,0,0,0,0,0,0,0,0,0,0,0,,0,10,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,031,LAGUARDIA,1,1,A,571,478,5,473,6,467,93,43,253,6,0,0,0,0,0,3,0,0,0,0,0,,0,29,0,0,0,0,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,031,LAGUARDIA,1,1,B,674,571,8,563,8,555,103,53,318,2,0,0,0,0,1,3,0,0,1,0,0,,0,35,0,0,0,1,137,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
ARABA-ÁLAVA,032,LANCIEGO / LANTZIEGO,1,1,U,551,428,8,420,7,413,123,90,159,0,0,0,0,0,0,3,0,0,0,0,0,,0,20,0,1,0,1,138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,033,LAPUEBLA DE LABARCA,1,1,U,722,615,6,609,8,601,107,83,171,10,0,0,0,0,0,0,0,0,0,0,0,,0,21,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,034,LEZA,1,1,U,178,136,1,135,1,134,42,22,26,0,0,0,0,0,0,0,0,0,0,0,0,,0,22,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,1,A,809,554,3,551,3,548,255,79,133,7,0,0,0,0,1,2,1,1,0,0,0,,0,86,0,0,0,1,230,1,0,2,0,0,0,0,0,0,0,3,0,1,0,0
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,1,B,939,646,4,642,4,638,293,102,142,28,0,0,0,0,1,2,0,0,0,0,0,,0,123,0,0,1,1,227,3,0,0,0,1,2,0,0,1,1,2,0,1,0,0
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,2,A,847,552,3,549,7,542,295,121,111,20,0,0,1,0,0,2,0,0,0,0,0,,0,132,0,0,0,1,151,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,2,B,896,597,1,596,12,584,299,142,113,24,0,0,1,2,0,3,0,0,0,0,0,,0,136,1,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,3,U,1063,719,11,708,14,694,344,156,127,33,0,1,0,1,1,3,0,0,0,0,0,,0,206,0,0,0,0,161,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,4,U,837,557,11,546,7,539,280,79,112,12,0,0,0,0,0,2,1,0,0,0,2,,0,156,0,0,0,1,172,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,5,A,811,523,4,519,8,511,288,85,78,9,0,0,1,0,0,3,0,0,0,0,0,,0,193,0,1,0,0,138,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,5,B,836,527,3,524,8,516,309,83,80,11,0,0,0,0,0,3,0,0,0,0,0,,0,185,2,1,0,0,147,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,6,A,833,555,7,548,8,540,278,86,104,14,0,0,0,2,0,0,0,0,1,0,0,,0,145,0,0,0,1,186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,6,B,837,597,3,594,6,588,240,84,121,20,0,0,1,0,0,2,0,0,0,0,0,,0,132,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,7,A,698,487,4,483,19,464,211,98,92,14,1,3,0,0,0,2,0,0,0,1,0,,0,121,0,1,0,0,126,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,7,B,610,431,5,426,8,418,179,120,75,14,0,0,0,0,0,1,0,0,0,1,2,,0,96,0,1,0,0,106,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,8,A,596,388,4,384,6,378,208,80,78,15,0,0,0,1,0,0,0,0,0,0,2,,0,100,0,0,0,0,94,0,0,1,0,0,0,0,0,0,1,5,1,0,0,0
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,8,B,656,409,2,407,10,397,247,71,93,19,0,0,0,1,1,1,0,0,1,1,1,,0,100,0,0,0,1,103,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,9,A,860,594,3,591,13,578,266,98,100,8,0,0,0,0,0,2,0,0,0,0,0,,0,165,0,0,0,1,202,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,9,B,909,642,4,638,10,628,267,116,99,17,0,0,0,0,0,1,1,0,0,0,0,,0,189,0,0,0,0,201,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,10,A,583,374,2,372,6,366,209,46,61,11,0,0,0,0,1,3,0,0,0,0,1,,0,115,0,0,0,0,127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,10,B,647,423,4,419,7,412,224,85,71,10,0,0,0,0,1,2,0,0,0,0,0,,0,108,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,11,U,742,510,6,504,10,494,232,61,91,14,0,0,0,0,0,1,0,0,0,0,0,,0,123,0,0,0,1,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,12,U,760,522,6,516,14,502,238,142,145,14,0,0,0,1,0,4,0,0,0,0,0,,0,96,0,0,0,0,95,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1
ARABA-ÁLAVA,036,LAUDIO / LLODIO,1,13,U,1029,673,3,670,8,662,356,103,129,13,0,0,0,0,1,0,0,0,0,0,2,,0,160,0,0,0,0,246,0,0,0,0,0,0,2,0,0,2,3,0,0,1,0
ARABA-ÁLAVA,037,ARRAIA-MAEZTU,1,1,U,647,472,4,468,11,457,175,41,139,11,0,0,0,1,0,3,0,0,0,1,0,,0,55,0,1,0,1,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,039,MOREDA DE ÁLAVA,1,1,U,244,210,0,210,2,208,34,51,80,1,0,0,0,0,1,0,0,0,0,1,0,,0,8,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,041,NAVARIDAS,1,1,U,183,151,0,151,3,148,32,6,86,2,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ARABA-ÁLAVA,042,OKONDO,1,1,U,720,668,3,665,8,657,52,8,73,3,0,0,0,0,0,0,0,0,0,0,0,,0,126,0,0,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,043,OYÓN-OION,1,1,U,926,626,0,626,9,617,300,113,246,25,0,0,0,0,0,1,2,0,0,0,0,,0,65,0,1,0,0,158,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0
ARABA-ÁLAVA,043,OYÓN-OION,1,2,U,1059,736,4,732,17,715,323,146,254,31,0,0,0,0,1,1,0,1,0,0,0,,0,57,0,0,0,2,215,0,1,0,2,0,0,0,0,0,1,3,0,0,0,0
ARABA-ÁLAVA,044,PEÑACERRADA-URIZAHARRA,1,1,U,230,200,4,196,4,192,30,13,55,1,0,0,0,0,0,1,1,0,0,0,0,,0,15,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,046,RIBERA ALTA,1,1,U,483,373,2,371,4,367,110,28,149,9,0,1,0,0,0,3,0,0,0,0,0,,1,40,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,047,RIBERA BAJA / ERRIBERA BEITIA,1,1,U,436,333,0,333,0,333,103,62,140,8,0,1,0,0,0,1,0,0,0,0,0,,0,16,0,0,0,0,104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,049,AÑANA,1,1,U,172,156,0,156,1,155,16,14,32,2,0,0,0,0,0,1,0,0,0,0,0,,0,19,1,0,0,0,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,051,SALVATIERRA / AGURAIN,1,1,A,599,411,4,407,10,397,188,54,64,10,0,0,0,0,0,0,1,0,0,0,0,,0,90,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,051,SALVATIERRA / AGURAIN,1,1,B,586,391,2,389,4,385,195,42,46,24,0,0,0,0,0,0,0,0,0,0,0,,0,101,0,0,0,0,171,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,051,SALVATIERRA / AGURAIN,1,2,A,489,336,1,335,1,334,153,34,64,7,0,0,0,0,0,1,0,0,0,0,0,,0,71,0,0,0,2,152,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
ARABA-ÁLAVA,051,SALVATIERRA / AGURAIN,1,2,B,547,385,2,383,5,378,162,35,68,3,0,0,0,0,0,1,0,0,0,0,0,,0,85,0,0,0,0,184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,051,SALVATIERRA / AGURAIN,1,3,A,458,280,0,280,4,276,178,88,34,9,1,1,0,0,0,0,0,0,0,2,0,,0,56,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,051,SALVATIERRA / AGURAIN,1,3,B,589,394,1,393,5,388,195,104,65,8,0,0,0,0,0,0,1,0,0,0,0,,0,67,0,0,0,1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,052,SAMANIEGO,1,1,U,251,199,1,198,4,194,52,46,17,7,0,0,0,0,0,1,0,0,0,0,0,,0,29,0,0,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
